region,tech,vintage,capacity,units,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
NB,T_HDV_AJF_JFL_EX,2020,0.002084185757954355,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
NB,T_HDV_AJF_JFL_EX,2023,0.002839052704787841,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
NLLAB,T_HDV_AJF_JFL_EX,2010,0.0019213089798970962,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
NLLAB,T_HDV_AJF_JFL_EX,2015,0.02787704939407483,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
NLLAB,T_HDV_AJF_JFL_EX,2020,0.015030896212956084,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
NLLAB,T_HDV_AJF_JFL_EX,2023,0.02923983986473794,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
NS,T_HDV_AJF_JFL_EX,2000,0.0016426319647630035,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
NS,T_HDV_AJF_JFL_EX,2005,0.0027631016464977555,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
NS,T_HDV_AJF_JFL_EX,2010,0.0036336816950217703,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
NS,T_HDV_AJF_JFL_EX,2015,0.011111269796528205,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
NS,T_HDV_AJF_JFL_EX,2020,0.004279987691400032,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
NS,T_HDV_AJF_JFL_EX,2023,0.008690645272391802,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
ON,T_HDV_AJF_JFL_EX,2000,0.042861764131884895,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
ON,T_HDV_AJF_JFL_EX,2005,0.059975637111755,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
ON,T_HDV_AJF_JFL_EX,2010,0.06560560489243497,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
ON,T_HDV_AJF_JFL_EX,2015,0.09498243121721658,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
ON,T_HDV_AJF_JFL_EX,2020,0.23458279144308666,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
ON,T_HDV_AJF_JFL_EX,2023,0.3968756082267355,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
PEI,T_HDV_AJF_JFL_EX,2023,0.0010752418833193684,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
QC,T_HDV_AJF_JFL_EX,2000,0.012463616101135435,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
QC,T_HDV_AJF_JFL_EX,2005,0.009055174924710486,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
QC,T_HDV_AJF_JFL_EX,2010,0.05292042770153968,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
QC,T_HDV_AJF_JFL_EX,2015,0.16624412458153473,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
QC,T_HDV_AJF_JFL_EX,2020,0.10932803909104634,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
QC,T_HDV_AJF_JFL_EX,2023,0.34173704994274723,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
SK,T_HDV_AJF_JFL_EX,2010,0.003379327616946599,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
SK,T_HDV_AJF_JFL_EX,2015,0.006988397297749817,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
SK,T_HDV_AJF_JFL_EX,2020,0.0018892663056444916,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
SK,T_HDV_AJF_JFL_EX,2023,0.009987324950411365,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_air,T01,5,5,5,5,5,existing-capacity-offroad-freight-air:composite:1:fc34f92206c5db4e
AB,T_HDV_WTF_MDO_EX,2020,0.011617534935833678,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
AB,T_HDV_WTF_MDO_EX,2023,0.00880105963750302,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
BCT,T_HDV_WTF_HFO_EX,2000,4.228533566695912,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
BCT,T_HDV_WTF_HFO_EX,2005,5.61544219719202,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
BCT,T_HDV_WTF_HFO_EX,2010,3.99265528402334,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
BCT,T_HDV_WTF_HFO_EX,2015,12.001098545237426,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
BCT,T_HDV_WTF_HFO_EX,2020,13.38998305184489,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
BCT,T_HDV_WTF_HFO_EX,2023,6.730222529406047,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
BCT,T_HDV_WTF_MDO_EX,2000,5.150432922246213,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
BCT,T_HDV_WTF_MDO_EX,2005,6.839713557716276,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
BCT,T_HDV_WTF_MDO_EX,2010,4.863128765011157,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
BCT,T_HDV_WTF_MDO_EX,2015,14.617562347698161,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
BCT,T_HDV_WTF_MDO_EX,2020,16.30924963720412,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
BCT,T_HDV_WTF_MDO_EX,2023,8.197536839368517,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
MB,T_HDV_WTF_MDO_EX,2020,0.011105736053926497,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
MB,T_HDV_WTF_MDO_EX,2023,0.02325533697366201,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NB,T_HDV_WTF_HFO_EX,2000,0.004437533797524244,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NB,T_HDV_WTF_HFO_EX,2005,0.0014258442212744863,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NB,T_HDV_WTF_HFO_EX,2010,0.004548271188523441,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NB,T_HDV_WTF_HFO_EX,2015,0.01376690182291754,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NB,T_HDV_WTF_HFO_EX,2020,0.0029887644374037466,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NB,T_HDV_WTF_HFO_EX,2023,0.007193757559945047,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NB,T_HDV_WTF_MDO_EX,2000,0.9762574354553339,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NB,T_HDV_WTF_MDO_EX,2005,0.313685728680387,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NB,T_HDV_WTF_MDO_EX,2010,1.0006196614751572,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NB,T_HDV_WTF_MDO_EX,2015,3.0287184010418593,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NB,T_HDV_WTF_MDO_EX,2020,0.6575281762288244,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NB,T_HDV_WTF_MDO_EX,2023,1.5826266631879107,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NLLAB,T_HDV_WTF_HFO_EX,2000,0.036073644834021874,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NLLAB,T_HDV_WTF_HFO_EX,2005,0.02620014428062101,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NLLAB,T_HDV_WTF_HFO_EX,2010,0.09678912944519169,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NLLAB,T_HDV_WTF_HFO_EX,2015,0.1818428182276611,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NLLAB,T_HDV_WTF_HFO_EX,2020,0.07561978378098244,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NLLAB,T_HDV_WTF_HFO_EX,2023,0.3840874809743341,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NLLAB,T_HDV_WTF_MDO_EX,2000,0.5734625771039357,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NLLAB,T_HDV_WTF_MDO_EX,2005,0.41650358118206104,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NLLAB,T_HDV_WTF_MDO_EX,2010,1.5386563753862232,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NLLAB,T_HDV_WTF_MDO_EX,2015,2.8907545009238484,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NLLAB,T_HDV_WTF_MDO_EX,2020,1.2021273782178499,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NLLAB,T_HDV_WTF_MDO_EX,2023,6.105837036604864,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NS,T_HDV_WTF_HFO_EX,2000,0.011729615791651094,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NS,T_HDV_WTF_HFO_EX,2005,0.006746674915334537,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NS,T_HDV_WTF_HFO_EX,2010,0.0025652017807261556,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NS,T_HDV_WTF_HFO_EX,2015,0.009509325681627063,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NS,T_HDV_WTF_HFO_EX,2020,0.038335408178497433,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NS,T_HDV_WTF_HFO_EX,2023,0.017016456221135,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NS,T_HDV_WTF_MDO_EX,2000,1.710647167054395,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NS,T_HDV_WTF_MDO_EX,2005,0.9839350696523886,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NS,T_HDV_WTF_MDO_EX,2010,0.37410902770110244,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NS,T_HDV_WTF_MDO_EX,2015,1.3868400574084907,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NS,T_HDV_WTF_MDO_EX,2020,5.590835928752065,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
NS,T_HDV_WTF_MDO_EX,2023,2.4816799752903274,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
ON,T_HDV_WTF_HFO_EX,2000,1.0214032563537419,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
ON,T_HDV_WTF_HFO_EX,2005,0.34909267576826447,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
ON,T_HDV_WTF_HFO_EX,2010,0.8317720334237386,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
ON,T_HDV_WTF_HFO_EX,2015,2.042941285328911,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
ON,T_HDV_WTF_HFO_EX,2020,1.7123717437893662,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
ON,T_HDV_WTF_HFO_EX,2023,0.6294367047246946,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
ON,T_HDV_WTF_MDO_EX,2000,0.18328780395706165,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
ON,T_HDV_WTF_MDO_EX,2005,0.06264365178105528,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
ON,T_HDV_WTF_MDO_EX,2010,0.14925903990493797,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
ON,T_HDV_WTF_MDO_EX,2015,0.36659979246382124,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
ON,T_HDV_WTF_MDO_EX,2020,0.30728006252662593,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
ON,T_HDV_WTF_MDO_EX,2023,0.11295056151554247,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
PEI,T_HDV_WTF_MDO_EX,2000,0.1939812652416927,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
PEI,T_HDV_WTF_MDO_EX,2005,0.1524277178740369,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
PEI,T_HDV_WTF_MDO_EX,2010,0.30914946850752006,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
PEI,T_HDV_WTF_MDO_EX,2015,2.7180891778724545,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
PEI,T_HDV_WTF_MDO_EX,2020,2.159377173706145,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
PEI,T_HDV_WTF_MDO_EX,2023,0.40800472326820425,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
QC,T_HDV_WTF_HFO_EX,2000,3.368456897195609,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
QC,T_HDV_WTF_HFO_EX,2005,4.844719620992969,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
QC,T_HDV_WTF_HFO_EX,2010,5.977959413351183,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
QC,T_HDV_WTF_HFO_EX,2015,4.527341790091193,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
QC,T_HDV_WTF_HFO_EX,2020,9.793538108429866,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
QC,T_HDV_WTF_HFO_EX,2023,11.738545114456358,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
QC,T_HDV_WTF_MDO_EX,2000,2.0528780765818215,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
QC,T_HDV_WTF_MDO_EX,2005,2.9525741313188325,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
QC,T_HDV_WTF_MDO_EX,2010,3.6432177097416845,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
QC,T_HDV_WTF_MDO_EX,2015,2.7591508485112715,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
QC,T_HDV_WTF_MDO_EX,2020,5.968590452115487,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
QC,T_HDV_WTF_MDO_EX,2023,7.153958816126339,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
SK,T_HDV_WTF_MDO_EX,2020,0.001532474664660874,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
SK,T_HDV_WTF_MDO_EX,2023,0.0019036326380979767,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_marine,T01,5,5,5,5,5,existing-capacity-offroad-freight-marine:composite:1:501d5e61480d4b25
AB,T_HDV_RF_DSL_EX,2005,10.197752595706943,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_rail,T01,5,5,5,5,5,existing-capacity-offroad-freight-rail:composite:1:cb98b14986846f96
AB,T_HDV_RF_DSL_EX,2010,8.81117940214509,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_rail,T01,5,5,5,5,5,existing-capacity-offroad-freight-rail:composite:1:cb98b14986846f96
AB,T_HDV_RF_DSL_EX,2015,38.72843539839576,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_rail,T01,5,5,5,5,5,existing-capacity-offroad-freight-rail:composite:1:cb98b14986846f96
AB,T_HDV_RF_DSL_EX,2020,27.72078282402204,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_rail,T01,5,5,5,5,5,existing-capacity-offroad-freight-rail:composite:1:cb98b14986846f96
AB,T_HDV_RF_DSL_EX,2023,24.349807888537654,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_rail,T01,5,5,5,5,5,existing-capacity-offroad-freight-rail:composite:1:cb98b14986846f96
BCT,T_HDV_RF_DSL_EX,2005,0.37015718836636136,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_rail,T01,5,5,5,5,5,existing-capacity-offroad-freight-rail:composite:1:cb98b14986846f96
BCT,T_HDV_RF_DSL_EX,2010,5.890628860153866,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_rail,T01,5,5,5,5,5,existing-capacity-offroad-freight-rail:composite:1:cb98b14986846f96
BCT,T_HDV_RF_DSL_EX,2015,14.075839480726989,bn tonne-km,CEUD same-year energy/intensity; linear cohort retirement; freight_rail,T01,5,5,5,5,5,existing-capacity-offroad-freight-rail:composite:1:cb98b14986846f96
