VEHICLE_CLASS	MAKE	MODEL	MODEL-YEAR	FIT-ACTIVE	FIT-INACTIVE	UNFIT	WRECKED	OUT-OF-PROV	SOLD	SUSPENDED	TEMPORARY	TOTAL
SNOW VEHICLE	SKID	OLY	1961	0	2	0	0	0	1	0	0	3
SNOW VEHICLE	SKID	OLY	1960	3	1	0	0	0	0	0	0	4
SNOW VEHICLE	SKID	OLY	1959	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	REN	2021	883	11	0	0	1	0	0	0	895
SNOW VEHICLE	SKID	REN	2020	1347	127	0	0	6	10	0	0	1490
SNOW VEHICLE	SKID	REN	2019	1535	256	0	0	13	3	0	0	1807
SNOW VEHICLE	SKID	REN	2018	1435	328	0	0	26	0	0	0	1789
SNOW VEHICLE	SKID	REN	2017	1393	332	0	0	22	3	0	0	1750
SNOW VEHICLE	SKID	REN	2016	1497	363	0	0	27	2	0	0	1889
SNOW VEHICLE	SKID	REN	2015	1287	335	0	0	28	1	0	0	1651
SNOW VEHICLE	SKID	REN	2014	738	186	0	0	17	3	0	0	944
SNOW VEHICLE	SKID	REN	2013	653	223	0	0	22	4	0	0	902
SNOW VEHICLE	SKID	REN	2012	516	191	0	0	23	2	0	0	732
SNOW VEHICLE	SKID	REN	2011	471	226	0	1	18	3	0	0	719
SNOW VEHICLE	SKID	REN	2010	506	209	0	0	13	3	0	0	731
SNOW VEHICLE	SKID	REN	2009	6	4	0	0	0	0	0	0	10
SNOW VEHICLE	SKID	REN	2008	11	3	0	0	1	0	0	0	15
SNOW VEHICLE	SKID	REN	2007	5	7	0	0	0	0	0	0	12
SNOW VEHICLE	SKID	REN	2006	3	3	0	0	0	0	0	0	6
SNOW VEHICLE	SKID	REN	2005	3	8	0	0	1	0	0	0	12
SNOW VEHICLE	SKID	REN	2004	6	9	0	0	1	0	0	0	16
SNOW VEHICLE	SKID	REN	2003	3	4	0	0	0	0	0	0	7
SNOW VEHICLE	SKID	REN	2002	0	2	0	0	1	0	0	0	3
SNOW VEHICLE	SKID	REN	2001	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	SAF	1999	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	SAF	1997	0	2	0	0	0	0	0	0	2
SNOW VEHICLE	SKID	SAF	1996	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	SAF	1995	1	2	0	0	0	0	0	0	3
SNOW VEHICLE	SKID	SAF	1994	75	480	0	1	10	9	0	0	575
SNOW VEHICLE	SKID	SAF	1993	70	485	0	0	5	21	0	0	581
SNOW VEHICLE	SKID	SAF	1992	63	449	0	0	9	15	0	0	536
SNOW VEHICLE	SKID	SAF	1991	66	533	0	2	12	21	0	0	634
SNOW VEHICLE	SKID	SAF	1990	237	1427	0	4	29	56	0	0	1753
SNOW VEHICLE	SKID	SAF	1989	177	955	0	3	18	61	0	0	1214
SNOW VEHICLE	SKID	SAF	1988	205	1147	0	6	12	68	0	0	1438
SNOW VEHICLE	SKID	SAF	1987	131	666	0	5	14	39	0	0	855
SNOW VEHICLE	SKID	SAF	1986	142	656	0	8	8	23	0	0	837
SNOW VEHICLE	SKID	SAF	1985	149	599	0	3	8	33	0	0	792
SNOW VEHICLE	SKID	SAF	1984	203	680	0	6	7	45	0	0	941
SNOW VEHICLE	SKID	SAF	1983	2	14	0	0	0	0	0	0	16
SNOW VEHICLE	SKID	SAF	1982	1	1	0	0	0	0	0	0	2
SNOW VEHICLE	SKID	SAF	1973	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	SAF	1965	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	SKA	2021	202	1	0	0	1	0	0	0	204
SNOW VEHICLE	SKID	SKA	2020	190	6	0	0	0	0	0	0	196
SNOW VEHICLE	SKID	SKA	2019	156	32	0	0	1	0	0	0	189
SNOW VEHICLE	SKID	SKA	2018	212	61	0	0	1	0	0	0	274
SNOW VEHICLE	SKID	SKA	2017	156	70	0	0	5	1	0	0	232
SNOW VEHICLE	SKID	SKA	2016	200	64	0	0	6	0	0	0	270
SNOW VEHICLE	SKID	SKA	2015	243	64	0	0	3	2	0	0	312
SNOW VEHICLE	SKID	SKA	2014	120	49	0	0	7	0	0	0	176
SNOW VEHICLE	SKID	SKA	2013	129	40	0	0	3	0	0	0	172
SNOW VEHICLE	SKID	SKA	2012	165	63	0	0	6	1	0	0	235
SNOW VEHICLE	SKID	SKA	2011	78	51	0	0	5	0	0	0	134
SNOW VEHICLE	SKID	SKA	2010	148	90	0	0	5	2	0	0	245
SNOW VEHICLE	SKID	SKA	2009	148	75	0	0	4	1	0	0	228
SNOW VEHICLE	SKID	SKA	2008	58	34	0	0	6	0	0	0	98
SNOW VEHICLE	SKID	SKA	2007	92	61	0	0	5	1	0	0	159
SNOW VEHICLE	SKID	SKA	2006	118	97	0	0	5	4	0	0	224
SNOW VEHICLE	SKID	SKA	2005	75	67	0	0	6	2	0	0	150
SNOW VEHICLE	SKID	SKA	2004	148	141	0	0	13	2	0	0	304
SNOW VEHICLE	SKID	SKA	2003	163	137	0	0	7	4	0	0	311
SNOW VEHICLE	SKID	SKA	2002	95	79	0	0	2	4	0	0	180
SNOW VEHICLE	SKID	SKA	2001	47	51	0	0	4	0	0	0	102
SNOW VEHICLE	SKID	SKA	2000	42	58	0	0	6	4	0	0	110
SNOW VEHICLE	SKID	SKA	1999	57	63	0	0	6	3	0	0	129
SNOW VEHICLE	SKID	SKA	1998	75	60	0	0	7	4	0	0	146
SNOW VEHICLE	SKID	SKA	1997	61	71	0	0	5	5	0	0	142
SNOW VEHICLE	SKID	SKA	1996	59	92	0	0	4	3	0	0	158
SNOW VEHICLE	SKID	SKA	1995	66	119	0	0	3	2	0	0	190
SNOW VEHICLE	SKID	SKA	1994	57	209	0	0	9	7	0	0	282
SNOW VEHICLE	SKID	SKA	1993	81	212	0	0	7	17	0	0	317
SNOW VEHICLE	SKID	SKA	1992	28	88	0	0	2	4	0	0	122
SNOW VEHICLE	SKID	SKA	1991	0	2	0	0	0	0	0	0	2
SNOW VEHICLE	SKID	SKA	1990	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	SKA	1989	0	2	0	0	0	0	0	0	2
SNOW VEHICLE	SKID	SKA	1988	2	4	0	0	0	1	0	0	7
SNOW VEHICLE	SKID	SKA	1987	22	157	0	1	5	15	0	0	200
SNOW VEHICLE	SKID	SKA	1986	39	159	0	1	3	6	0	0	208
SNOW VEHICLE	SKID	SKA	1985	17	97	0	1	2	6	0	0	123
SNOW VEHICLE	SKID	SKA	1984	26	63	0	1	2	5	0	0	97
SNOW VEHICLE	SKID	SKA	1983	12	51	0	0	0	4	0	0	67
SNOW VEHICLE	SKID	SKA	1982	16	39	0	0	1	2	0	0	58
SNOW VEHICLE	SKID	SKA	1981	1	4	0	0	0	0	0	0	5
SNOW VEHICLE	SKID	SKA	1980	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	SKA	1976	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	SKA	1974	1	1	0	0	0	0	0	0	2
SNOW VEHICLE	SKID	SKA	1973	18	19	0	1	0	2	0	0	40
SNOW VEHICLE	SKID	SKA	1972	8	7	0	0	0	5	0	0	20
SNOW VEHICLE	SKID	SKA	1971	25	23	0	0	1	5	0	0	54
SNOW VEHICLE	SKID	SKA	1970	2	1	0	0	0	0	0	0	3
SNOW VEHICLE	SKID	SLE	2000	3	1	0	0	0	0	0	0	4
SNOW VEHICLE	SKID	SLE	1999	43	49	0	0	6	0	0	0	98
SNOW VEHICLE	SKID	SLE	1998	80	114	0	0	3	3	0	0	200
SNOW VEHICLE	SKID	SLE	1997	78	145	0	0	5	8	0	0	236
SNOW VEHICLE	SKID	SLE	1996	70	185	0	0	10	2	0	0	267
SNOW VEHICLE	SKID	SLE	1995	46	137	0	0	0	2	0	0	185
SNOW VEHICLE	SKID	SLE	1994	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	SLE	1992	3	22	0	0	0	1	0	0	26
SNOW VEHICLE	SKID	SLE	1991	2	24	0	0	0	1	0	0	27
SNOW VEHICLE	SKID	SLE	1990	7	58	0	0	0	2	0	0	67
SNOW VEHICLE	SKID	SLE	1987	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	SLE	1986	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	SLE	1969	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	SUM	2021	159	1	0	0	0	0	0	0	160
SNOW VEHICLE	SKID	SUM	2020	279	13	0	0	0	0	0	0	292
SNOW VEHICLE	SKID	SUM	2019	133	43	0	0	8	0	0	0	184
SNOW VEHICLE	SKID	SUM	2018	169	68	0	0	3	0	0	0	240
SNOW VEHICLE	SKID	SUM	2017	195	67	0	0	11	1	0	0	274
SNOW VEHICLE	SKID	SUM	2016	162	67	0	0	10	2	0	0	241
SNOW VEHICLE	SKID	SUM	2015	173	70	0	0	7	0	0	0	250
SNOW VEHICLE	SKID	SUM	2014	104	68	0	0	4	0	0	0	176
SNOW VEHICLE	SKID	SUM	2013	96	46	0	0	6	2	0	0	150
SNOW VEHICLE	SKID	SUM	2012	39	19	0	0	7	0	0	0	65
SNOW VEHICLE	SKID	SUM	2011	45	25	0	0	7	1	0	0	78
SNOW VEHICLE	SKID	SUM	2010	44	27	0	0	3	0	0	0	74
SNOW VEHICLE	SKID	SUM	2009	57	41	0	0	6	0	0	0	104
SNOW VEHICLE	SKID	SUM	2008	35	26	0	0	3	1	0	0	65
SNOW VEHICLE	SKID	SUM	2007	30	34	0	0	4	4	0	0	72
SNOW VEHICLE	SKID	SUM	2006	23	30	0	0	1	2	0	0	56
SNOW VEHICLE	SKID	SUM	2005	24	21	0	0	1	2	0	0	48
SNOW VEHICLE	SKID	SUM	2004	37	31	0	0	2	1	0	0	71
SNOW VEHICLE	SKID	SUM	2003	38	32	0	0	1	1	0	0	72
SNOW VEHICLE	SKID	SUM	2002	41	58	0	0	2	4	0	0	105
SNOW VEHICLE	SKID	SUM	2001	26	57	0	0	3	1	0	0	87
SNOW VEHICLE	SKID	SUM	2000	4	18	0	0	0	1	0	0	23
SNOW VEHICLE	SKID	SUM	1999	20	27	0	0	0	0	0	0	47
SNOW VEHICLE	SKID	SUM	1998	8	28	0	0	0	0	0	0	36
SNOW VEHICLE	SKID	SUM	1997	8	34	0	0	0	2	0	0	44
SNOW VEHICLE	SKID	SUM	1996	7	19	0	0	0	0	0	0	26
SNOW VEHICLE	SKID	SUM	1995	23	66	0	0	1	4	0	0	94
SNOW VEHICLE	SKID	SUM	1994	30	87	0	0	5	3	0	0	125
SNOW VEHICLE	SKID	SUM	1993	1	1	0	0	0	0	0	0	2
SNOW VEHICLE	SKID	TNT	2021	3	0	0	0	0	0	0	0	3
SNOW VEHICLE	SKID	TNT	2020	11	0	0	0	0	0	0	0	11
SNOW VEHICLE	SKID	TNT	2018	5	0	0	0	0	0	0	0	5
SNOW VEHICLE	SKID	TNT	2017	4	0	0	0	0	0	0	0	4
SNOW VEHICLE	SKID	TNT	2016	4	0	0	0	0	0	0	0	4
SNOW VEHICLE	SKID	TNT	2015	6	1	0	0	0	0	0	0	7
SNOW VEHICLE	SKID	TNT	2013	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	TNT	2011	3	1	0	0	0	1	0	0	5
SNOW VEHICLE	SKID	TNT	2009	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	TNT	1992	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	TNT	1989	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	TNT	1985	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	TNT	1983	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	TNT	1981	2	0	0	0	0	0	0	0	2
SNOW VEHICLE	SKID	TNT	1980	1	1	0	0	0	0	0	0	2
SNOW VEHICLE	SKID	TNT	1979	6	12	0	0	0	2	0	0	20
SNOW VEHICLE	SKID	TNT	1978	211	198	0	1	2	25	0	0	437
SNOW VEHICLE	SKID	TNT	1977	246	204	0	6	0	25	0	0	481
SNOW VEHICLE	SKID	TNT	1976	197	243	0	6	7	32	0	0	485
SNOW VEHICLE	SKID	TNT	1975	408	409	0	3	3	48	0	0	871
SNOW VEHICLE	SKID	TNT	1974	793	741	0	27	8	99	0	0	1668
SNOW VEHICLE	SKID	TNT	1973	828	566	0	17	7	100	0	0	1518
SNOW VEHICLE	SKID	TNT	1972	648	466	0	16	3	110	0	0	1243
SNOW VEHICLE	SKID	TNT	1971	438	279	0	17	4	54	0	0	792
SNOW VEHICLE	SKID	TNT	1970	113	78	0	3	1	15	0	0	210
SNOW VEHICLE	SKID	TNT	1969	35	32	0	3	3	5	0	0	78
SNOW VEHICLE	SKID	TNT	1968	1	2	0	0	0	0	0	0	3
SNOW VEHICLE	SKID	TNT	1967	0	2	0	0	0	0	0	0	2
SNOW VEHICLE	SKID	TNT	1966	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	TNT	1965	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	TOU	2013	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	TOU	2009	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	TOU	2008	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	TOU	2003	7	7	0	0	0	0	0	0	14
SNOW VEHICLE	SKID	TOU	2002	11	9	0	0	0	0	0	0	20
SNOW VEHICLE	SKID	TOU	2001	106	191	0	0	5	2	0	0	304
SNOW VEHICLE	SKID	TOU	2000	185	245	0	0	8	4	0	0	442
SNOW VEHICLE	SKID	TOU	1999	56	100	0	0	2	2	0	0	160
SNOW VEHICLE	SKID	TOU	1998	136	165	0	1	2	6	0	0	310
SNOW VEHICLE	SKID	TOU	1997	100	196	0	0	6	5	0	0	307
SNOW VEHICLE	SKID	TOU	1996	95	226	0	0	6	10	0	0	337
SNOW VEHICLE	SKID	TOU	1995	75	188	0	1	5	3	0	0	272
SNOW VEHICLE	SKID	TOU	1994	3	16	0	0	1	1	0	0	21
SNOW VEHICLE	SKID	TOU	1993	1	5	0	0	0	0	0	0	6
SNOW VEHICLE	SKID	TOU	1991	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	TUN	2021	153	0	0	0	0	0	0	0	153
SNOW VEHICLE	SKID	TUN	2020	125	12	0	0	0	0	0	0	137
SNOW VEHICLE	SKID	TUN	2019	200	32	0	0	1	1	0	0	234
SNOW VEHICLE	SKID	TUN	2018	223	82	0	0	2	0	0	0	307
SNOW VEHICLE	SKID	TUN	2017	165	65	0	0	2	0	0	0	232
SNOW VEHICLE	SKID	TUN	2016	222	59	0	0	1	0	0	0	282
SNOW VEHICLE	SKID	TUN	2015	182	78	0	0	4	0	0	0	264
SNOW VEHICLE	SKID	TUN	2014	110	61	0	0	3	0	0	0	174
SNOW VEHICLE	SKID	TUN	2013	122	64	0	0	4	0	0	0	190
SNOW VEHICLE	SKID	TUN	2012	204	86	0	0	10	0	0	0	300
SNOW VEHICLE	SKID	TUN	2011	247	115	0	0	15	4	0	0	381
SNOW VEHICLE	SKID	TUN	2010	241	137	0	0	6	4	0	0	388
SNOW VEHICLE	SKID	TUN	2009	284	166	0	0	15	0	0	0	465
SNOW VEHICLE	SKID	TUN	2008	110	85	0	0	7	2	0	0	204
SNOW VEHICLE	SKID	TUN	2007	199	161	0	0	7	1	0	0	368
SNOW VEHICLE	SKID	TUN	2006	179	151	0	0	10	5	0	0	345
SNOW VEHICLE	SKID	TUN	2005	116	138	0	0	4	3	0	0	261
SNOW VEHICLE	SKID	TUN	2004	77	134	0	0	5	3	0	0	219
SNOW VEHICLE	SKID	TUN	2003	85	131	0	0	7	5	0	0	228
SNOW VEHICLE	SKID	TUN	2002	131	200	0	0	6	5	0	0	342
SNOW VEHICLE	SKID	TUN	2001	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	TUN	2000	160	242	0	0	15	8	0	0	425
SNOW VEHICLE	SKID	TUN	1999	60	100	0	0	7	6	0	0	173
SNOW VEHICLE	SKID	TUN	1998	74	125	0	0	12	9	0	0	220
SNOW VEHICLE	SKID	TUN	1997	41	93	0	0	2	5	0	0	141
SNOW VEHICLE	SKID	TUN	1996	33	69	0	1	1	3	0	0	107
SNOW VEHICLE	SKID	TUN	1995	24	54	0	0	1	0	0	0	79
SNOW VEHICLE	SKID	TUN	1994	46	123	0	0	9	7	0	0	185
SNOW VEHICLE	SKID	TUN	1993	75	217	0	0	8	10	0	0	310
SNOW VEHICLE	SKID	TUN	1992	41	105	0	0	1	4	0	0	151
SNOW VEHICLE	SKID	TUN	1991	117	329	0	0	5	23	0	0	474
SNOW VEHICLE	SKID	TUN	1990	122	418	0	1	13	26	0	0	580
SNOW VEHICLE	SKID	TUN	1989	191	649	0	2	16	37	0	0	895
SNOW VEHICLE	SKID	TUN	1988	153	486	0	6	15	28	0	0	688
SNOW VEHICLE	SKID	TUN	1987	188	586	0	2	20	39	0	0	835
SNOW VEHICLE	SKID	TUN	1986	114	314	0	1	4	27	0	0	460
SNOW VEHICLE	SKID	TUN	1985	26	109	0	2	5	7	0	0	149
SNOW VEHICLE	SKID	TUN	1984	0	4	0	0	0	0	0	0	4
SNOW VEHICLE	SKID	TUN	1983	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	TUN	1979	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	TUN	1976	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	TUN	1967	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	TUN	1964	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	XRS	2021	51	0	0	0	0	0	0	0	51
SNOW VEHICLE	SKID	XRS	2020	47	4	0	0	0	0	0	0	51
SNOW VEHICLE	SKID	XRS	2019	44	8	0	0	0	0	0	0	52
SNOW VEHICLE	SKID	XRS	2018	24	9	0	0	1	0	0	0	34
SNOW VEHICLE	SKID	XRS	2017	10	3	0	0	0	0	0	0	13
SNOW VEHICLE	SKID	XRS	2016	2	2	0	0	0	0	0	0	4
SNOW VEHICLE	SKID	XRS	2015	11	5	0	0	0	0	0	0	16
SNOW VEHICLE	SKID	XRS	2014	44	15	0	0	2	0	0	0	61
SNOW VEHICLE	SKID	XRS	2013	7	4	0	0	0	0	0	0	11
SNOW VEHICLE	SKID	XRS	2012	18	13	0	0	1	0	0	0	32
SNOW VEHICLE	SKID	XRS	2011	1	1	0	0	0	0	0	0	2
SNOW VEHICLE	SKID	XRS	2007	1	1	0	0	0	0	0	0	2
SNOW VEHICLE	SKID	000	2021	162	14	0	0	0	0	0	0	176
SNOW VEHICLE	SKID	000	2020	170	24	0	0	3	0	0	0	197
SNOW VEHICLE	SKID	000	2019	132	30	0	0	4	0	0	0	166
SNOW VEHICLE	SKID	000	2018	32	18	0	0	2	0	0	0	52
SNOW VEHICLE	SKID	000	2017	12	4	0	0	2	0	0	0	18
SNOW VEHICLE	SKID	000	2016	25	7	0	0	2	0	0	0	34
SNOW VEHICLE	SKID	000	2015	10	2	0	0	3	0	0	0	15
SNOW VEHICLE	SKID	000	2014	11	5	0	0	1	0	0	0	17
SNOW VEHICLE	SKID	000	2013	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	000	1998	1	2	0	0	0	0	0	0	3
SNOW VEHICLE	SKID	000	1997	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	000	1996	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	000	1994	0	3	0	0	0	0	0	0	3
SNOW VEHICLE	SKID	000	1993	0	0	0	0	1	0	0	0	1
SNOW VEHICLE	SKID	000	1992	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	000	1991	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	000	1989	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	000	1988	0	4	0	0	0	0	0	0	4
SNOW VEHICLE	SKID	000	1987	0	3	0	0	0	0	0	0	3
SNOW VEHICLE	SKID	000	1986	1	0	0	1	0	0	0	0	2
SNOW VEHICLE	SKID	000	1985	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	000	1984	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	000	1983	0	2	0	0	0	0	0	0	2
SNOW VEHICLE	SKID	000	1982	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	000	1981	0	2	0	0	0	0	0	0	2
SNOW VEHICLE	SKID	000	1980	0	0	0	0	0	1	0	0	1
SNOW VEHICLE	SKID	000	1979	1	0	0	0	0	1	0	0	2
SNOW VEHICLE	SKID	000	1978	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	000	1977	1	3	0	0	0	1	0	0	5
SNOW VEHICLE	SKID	000	1976	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	000	1975	4	0	0	0	0	0	0	0	4
SNOW VEHICLE	SKID	000	1974	3	2	0	0	0	1	0	0	6
SNOW VEHICLE	SKID	000	1973	4	2	0	0	0	0	0	0	6
SNOW VEHICLE	SKID	000	1972	6	5	0	0	0	0	0	0	11
SNOW VEHICLE	SKID	000	1971	4	3	0	0	0	0	0	0	7
SNOW VEHICLE	SKID	000	1970	4	0	0	0	0	2	0	0	6
SNOW VEHICLE	SKID	000	1969	4	4	0	0	0	0	0	0	8
SNOW VEHICLE	SKID	000	1968	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	000	1966	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	000	1963	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	210	1986	2	9	0	0	0	0	0	0	11
SNOW VEHICLE	SKID	210	1978	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	210	1974	2	0	0	0	0	0	0	0	2
SNOW VEHICLE	SKID	210	1973	2	2	0	0	0	1	0	0	5
SNOW VEHICLE	SKID	210	1972	241	153	0	4	2	43	0	0	443
SNOW VEHICLE	SKID	210	1971	4	1	0	0	0	1	0	0	6
SNOW VEHICLE	SKID	250	2002	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	250	1996	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	250	1994	0	2	0	0	0	0	0	0	2
SNOW VEHICLE	SKID	250	1993	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	250	1992	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	250	1991	1	9	0	0	0	1	0	0	11
SNOW VEHICLE	SKID	250	1990	2	3	0	0	0	1	0	0	6
SNOW VEHICLE	SKID	250	1989	2	5	0	1	0	1	0	0	9
SNOW VEHICLE	SKID	250	1988	2	6	0	0	0	1	0	0	9
SNOW VEHICLE	SKID	250	1987	4	12	0	0	0	0	0	0	16
SNOW VEHICLE	SKID	250	1986	3	8	0	0	0	0	0	0	11
SNOW VEHICLE	SKID	250	1985	6	12	0	0	0	0	0	0	18
SNOW VEHICLE	SKID	250	1984	1	3	0	0	0	0	0	0	4
SNOW VEHICLE	SKID	250	1983	1	3	0	1	0	2	0	0	7
SNOW VEHICLE	SKID	250	1982	5	3	0	0	0	1	0	0	9
SNOW VEHICLE	SKID	250	1981	0	8	0	0	0	1	0	0	9
SNOW VEHICLE	SKID	250	1980	1	7	0	0	0	1	0	0	9
SNOW VEHICLE	SKID	250	1979	9	14	0	0	0	0	0	0	23
SNOW VEHICLE	SKID	250	1978	28	31	0	0	0	3	0	0	62
SNOW VEHICLE	SKID	250	1977	33	33	0	1	2	2	0	0	71
SNOW VEHICLE	SKID	250	1976	22	39	0	3	1	7	0	0	72
SNOW VEHICLE	SKID	250	1975	30	28	0	0	0	2	0	0	60
SNOW VEHICLE	SKID	250	1974	54	51	0	1	1	7	0	0	114
SNOW VEHICLE	SKID	250	1973	65	73	0	5	0	4	0	0	147
SNOW VEHICLE	SKID	250	1972	25	23	0	0	0	4	0	0	52
SNOW VEHICLE	SKID	250	1971	26	26	0	1	0	1	0	0	54
SNOW VEHICLE	SKID	250	1970	2	3	0	0	0	0	0	0	5
SNOW VEHICLE	SKID	250	1969	0	2	0	1	0	0	0	0	3
SNOW VEHICLE	SKID	250	1968	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	250	1967	1	0	0	0	0	1	0	0	2
SNOW VEHICLE	SKID	250	1965	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	250	1964	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	300	2007	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	300	2006	35	54	0	0	3	1	0	0	93
SNOW VEHICLE	SKID	300	1999	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	300	1997	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	300	1989	0	2	0	0	0	0	0	0	2
SNOW VEHICLE	SKID	300	1987	0	3	0	0	0	0	0	0	3
SNOW VEHICLE	SKID	300	1986	1	2	0	0	0	0	0	0	3
SNOW VEHICLE	SKID	300	1985	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	300	1983	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	300	1981	1	1	0	0	0	0	0	0	2
SNOW VEHICLE	SKID	300	1980	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	300	1979	47	56	0	2	1	4	0	0	110
SNOW VEHICLE	SKID	300	1978	28	34	0	1	0	0	0	0	63
SNOW VEHICLE	SKID	300	1977	36	29	0	0	0	4	0	0	69
SNOW VEHICLE	SKID	300	1976	42	35	0	2	1	9	0	0	89
SNOW VEHICLE	SKID	300	1975	83	71	0	2	3	13	0	0	172
SNOW VEHICLE	SKID	300	1974	177	181	0	7	4	25	0	0	394
SNOW VEHICLE	SKID	300	1973	173	178	0	4	2	35	0	0	392
SNOW VEHICLE	SKID	300	1972	83	55	0	2	0	15	0	0	155
SNOW VEHICLE	SKID	300	1971	114	80	0	5	1	19	0	0	219
SNOW VEHICLE	SKID	300	1970	8	8	0	0	0	1	0	0	17
SNOW VEHICLE	SKID	300	1969	6	3	0	0	0	0	0	0	9
SNOW VEHICLE	SKID	300	1968	3	4	0	0	0	0	0	0	7
SNOW VEHICLE	SKID	300	1967	0	3	0	0	0	0	0	0	3
SNOW VEHICLE	SKID	300	1957	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	310	1976	1	1	0	0	0	1	0	0	3
SNOW VEHICLE	SKID	310	1975	2	0	0	0	0	0	0	0	2
SNOW VEHICLE	SKID	310	1974	62	59	0	1	2	12	0	0	136
SNOW VEHICLE	SKID	310	1973	195	149	0	5	3	26	0	0	378
SNOW VEHICLE	SKID	310	1972	3	1	0	0	0	1	0	0	5
SNOW VEHICLE	SKID	310	1971	1	0	0	1	0	0	0	0	2
SNOW VEHICLE	SKID	310	1969	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	314	1989	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	314	1979	133	182	0	1	3	20	0	0	339
SNOW VEHICLE	SKID	314	1978	98	128	0	0	0	17	0	0	243
SNOW VEHICLE	SKID	314	1977	2	3	0	0	0	0	0	0	5
SNOW VEHICLE	SKID	314	1976	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	314	1974	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	335	1990	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	335	1982	0	1	0	0	0	0	0	0	1
SNOW VEHICLE	SKID	335	1975	0	0	0	0	0	2	0	0	2
SNOW VEHICLE	SKID	335	1974	1	2	0	0	0	0	0	0	3
