VEHICLE_CLASS	PLATE-CLASS	VEH-DCL	REG-DCL	VAL-DCL	FIT-ACTIVE	FIT-INACTIVE	UNFIT	WRECKED	OUT-OF-PROV	SOLD	SUSPENDED	TEMPORARY	TOTAL
COMMERCIAL	COM	PAR	ONA	ONA	2	0	0	0	0	0	0	0	2
COMMERCIAL	COM	PUO			0	173	6	0	0	0	0	11565	11744
COMMERCIAL	COM	PUO		ARM	0	19	0	0	0	0	0	0	19
COMMERCIAL	COM	PUO		B3K	0	1173	187	1	0	1	0	23	1385
COMMERCIAL	COM	PUO		NOR	0	1	0	0	0	0	0	0	1
COMMERCIAL	COM	PUO		NPU	573	11173	194	9	0	0	0	32	11981
COMMERCIAL	COM	PUO		OB3	1	28	0	0	0	0	0	161	190
COMMERCIAL	COM	PUO		OPU	328607	265752	3	5	0	4	2	2989	597362
COMMERCIAL	COM	PUO		PAR	0	2	0	0	0	0	0	0	2
COMMERCIAL	COM	PUO		PUO	76459	138883	1513	29	0	13	0	594	217491
COMMERCIAL	COM	PUO		XTR	0	1	0	0	0	0	0	0	1
COMMERCIAL	COM	PUO	ARM	ARM	0	1	0	0	0	0	0	0	1
COMMERCIAL	COM	PUO	CCA	CCA	0	1	0	0	0	0	0	0	1
COMMERCIAL	COM	PUO	CDA	CDA	0	10	0	0	0	0	0	0	10
COMMERCIAL	COM	PUO	CHS	OPU	0	4	0	0	0	0	0	0	4
COMMERCIAL	COM	PUO	CHS	PUO	0	4	0	0	0	0	0	0	4
COMMERCIAL	COM	PUO	FDA	B3K	0	1	0	0	0	0	0	0	1
COMMERCIAL	COM	PUO	IND	OPU	2	7	0	0	0	0	0	0	9
COMMERCIAL	COM	PUO	NOR		0	55	0	0	0	0	0	3882	3937
COMMERCIAL	COM	PUO	NOR	B3K	1	335	32	1	0	0	0	0	369
COMMERCIAL	COM	PUO	NOR	NOR	0	6	0	0	0	0	0	0	6
COMMERCIAL	COM	PUO	NOR	NPU	135743	179055	626	14	0	18	0	400	315856
COMMERCIAL	COM	PUO	NOR	OB3	1	14	0	0	0	0	0	5	20
COMMERCIAL	COM	PUO	NOR	OPU	353	3663	0	0	0	0	0	31	4047
COMMERCIAL	COM	PUO	NOR	PUO	38	2334	19	0	0	1	0	10	2402
COMMERCIAL	COM	PUO	XTR	XTR	1	14	0	0	0	0	0	0	15
COMMERCIAL	COM	RBM			0	18	2	0	0	0	0	1	21
COMMERCIAL	COM	RBM		PAR	0	6	1	0	0	0	0	0	7
COMMERCIAL	COM	RBM		RBM	0	917	13	0	0	0	0	7	937
COMMERCIAL	COM	RBM	NOR		0	2	0	0	0	0	0	0	2
COMMERCIAL	COM	RBM	NOR	B3K	0	1	0	0	0	0	0	0	1
COMMERCIAL	COM	RBM	NOR	RBM	0	50	0	0	0	0	0	0	50
COMMERCIAL	CPH				0	32992	0	0	0	0	0	0	32992
COMMERCIAL	CPR				51143	16664	36	0	13	0	0	0	67856
COMMERCIAL	CPR			B3K	0	1	0	0	0	0	0	0	1
COMMERCIAL	CPR		NOR		0	2	0	0	0	0	0	0	2
COMMERCIAL	CPR	B3K		B3K	0	0	1	0	0	0	0	0	1
COMMERCIAL	EVE	B3K			10	0	0	0	0	0	0	0	10
COMMERCIAL	EVE	B3K		B3K	149	2	0	0	0	0	0	0	151
COMMERCIAL	EVE	B3K		OB3	224	0	0	0	0	0	0	0	224
COMMERCIAL	EVE	B3K	FDA	B3K	2	0	0	0	0	0	0	0	2
COMMERCIAL	EVE	B3K	FDA	OB3	2	0	0	0	0	0	0	0	2
COMMERCIAL	EVE	B3K	NOR	OB3	9	0	0	0	0	0	0	0	9
COMMERCIAL	EVE	B3K	RDX	OB3	2	0	0	0	0	0	0	0	2
COMMERCIAL	EVE	PUO			9	0	0	0	0	0	0	0	9
COMMERCIAL	EVE	PUO		NPU	1	0	0	0	0	0	0	0	1
COMMERCIAL	EVE	PUO		OPU	116	0	0	0	0	0	0	0	116
COMMERCIAL	EVE	PUO		PUO	62	0	0	0	0	0	0	0	62
COMMERCIAL	EVE	PUO	NOR	NPU	17	0	0	0	0	0	0	0	17
COMMERCIAL	EVF	PUO	NOR	NPU	1	0	0	0	0	0	0	0	1
COMMERCIAL	FRM				0	10	0	0	0	0	0	0	10
COMMERCIAL	FRM	FRM			42181	72438	366	2	0	1	1	956	115945
COMMERCIAL	FRM	FRM		FRM	0	6	0	0	0	0	0	0	6
COMMERCIAL	FRM	FRM	CHS		0	8	0	0	0	0	0	0	8
COMMERCIAL	FRM	FRM	FDA		5	6	0	0	0	0	0	0	11
COMMERCIAL	FRM	FRM	IND	IND	0	1	0	0	0	0	0	0	1
COMMERCIAL	FRM	FRM	NOR		674	2233	7	0	0	0	0	19	2933
COMMERCIAL	FRM	PUO			0	1	1	0	0	0	0	0	2
COMMERCIAL	FRM	PUO	NOR		0	1	0	0	0	0	0	0	1
COMMERCIAL	OCC				9820	2073	0	0	0	0	0	59	11952
COMMERCIAL	OCC			OB3	0	0	0	0	0	0	0	3	3
COMMERCIAL	OCC			OPU	0	0	0	0	0	0	0	2	2
COMMERCIAL	OCC			PUO	0	0	0	0	0	0	0	2	2
COMMERCIAL	OCC		IND	IND	9	0	0	0	0	0	0	0	9
COMMERCIAL	OCC		NOR		971	185	0	0	0	0	0	5	1161
COMMERCIAL	OCC		NOR	PUO	0	0	0	0	0	0	0	1	1
COMMERCIAL	OCC		STJ	STJ	13	6	0	0	0	0	0	0	19
COMMERCIAL	OCC	B3K			0	0	0	0	0	0	0	42	42
COMMERCIAL	OCC	B3K		B3K	6909	1441	0	0	0	0	0	27	8377
COMMERCIAL	OCC	B3K		OB3	22336	3719	0	0	0	0	0	55	26110
COMMERCIAL	OCC	B3K		OPU	0	0	0	0	0	0	0	9	9
COMMERCIAL	OCC	B3K		PUO	0	1	0	0	0	0	0	3	4
COMMERCIAL	OCC	B3K	IND	IND	2	1	0	0	0	0	0	0	3
COMMERCIAL	OCC	B3K	IND	OB3	0	1	0	0	0	0	0	0	1
COMMERCIAL	OCC	B3K	NOR		0	0	0	0	0	0	0	2	2
COMMERCIAL	OCC	B3K	NOR	B3K	1	8	0	0	0	0	0	0	9
COMMERCIAL	OCC	B3K	NOR	NPU	0	1	0	0	0	0	0	0	1
COMMERCIAL	OCC	B3K	NOR	OB3	264	63	0	0	0	0	0	1	328
COMMERCIAL	OCC	B3K	STJ	STJ	6	3	0	0	0	0	0	0	9
COMMERCIAL	OCC	MFT		MFT	223	0	0	0	0	0	0	0	223
COMMERCIAL	OCC	MF3			3	0	0	0	0	0	0	0	3
COMMERCIAL	OCC	MF3		MF3	18	0	0	0	0	0	0	0	18
COMMERCIAL	OCC	MF3	IND	MF3	1	0	0	0	0	0	0	0	1
COMMERCIAL	OCC	PAR		PAR	22	15	0	0	0	0	0	0	37
COMMERCIAL	OCC	PAR	NOR	PAR	2	0	0	0	0	0	0	0	2
COMMERCIAL	OCC	PUO			0	1	0	0	0	0	0	56	57
COMMERCIAL	OCC	PUO		B3K	0	0	0	0	0	0	0	1	1
COMMERCIAL	OCC	PUO		NPU	38	85	0	0	0	0	0	0	123
COMMERCIAL	OCC	PUO		OB3	0	2	0	0	0	0	0	9	11
COMMERCIAL	OCC	PUO		OPU	25991	5209	0	0	0	1	0	63	31264
COMMERCIAL	OCC	PUO		PUO	5894	1375	0	0	0	0	0	21	7290
COMMERCIAL	OCC	PUO	NOR		0	1	0	0	0	0	0	4	5
COMMERCIAL	OCC	PUO	NOR	B3K	0	1	0	0	0	0	0	0	1
COMMERCIAL	OCC	PUO	NOR	NOR	0	0	0	0	0	0	0	3	3
COMMERCIAL	OCC	PUO	NOR	NPU	6939	1891	0	0	0	0	0	7	8837
COMMERCIAL	OCC	PUO	NOR	OPU	16	39	0	0	0	0	0	0	55
COMMERCIAL	OCC	PUO	NOR	PUO	97	21	0	0	0	0	0	2	120
COMMERCIAL	OCC	RBM		RBM	0	1	0	0	0	0	0	0	1
COMMERCIAL	SCH				0	4	0	0	0	0	0	0	4
COMMERCIAL	SCH		CHS		0	1	0	0	0	0	0	0	1
COMMERCIAL	SCH		NOR		0	1	0	0	0	0	0	0	1
COMMERCIAL	SCH	SCH			0	373	115	1	0	0	0	0	489
COMMERCIAL	SCH	SCH	CHS		0	1	4	0	0	0	0	0	5
COMMERCIAL	SCH	SCH	IND		0	1	0	0	0	0	0	0	1
COMMERCIAL	SCH	SCH	NOR		0	27	1	0	0	0	0	0	28
COMMERCIAL	YOM	PUO			172	39	0	0	0	0	0	0	211
COMMERCIAL	YOM	PUO		OPU	3	1	0	0	0	0	0	0	4
COMMERCIAL	YOM	PUO	NOR	NPU	30	3	0	0	0	0	0	0	33
BUS	   				0	24277	6889	13824	4480	2311	3	90	51874
BUS	   		CCA		0	0	29	0	0	0	0	0	29
BUS	   		CHS		0	529	23	11	22	50	0	1	636
BUS	   		FDA		0	28	19	8	27	1	0	0	83
BUS	   		IND		0	45	2	0	0	1	0	0	48
BUS	   		NOR		0	238	378	45	15	26	0	1	703
BUS	   		ONA		0	112	47	2	48	21	0	0	230
BUS	   		RDX		0	4	0	0	0	2	0	0	6
BUS	   	SCH			0	6649	203	310	914	2077	1	11	10165
BUS	   	SCH	CHS		0	84	1	0	1	3	0	0	89
BUS	   	SCH	FDA		0	0	1	0	1	0	0	0	2
BUS	   	SCH	IND		0	39	0	0	2	4	0	0	45
BUS	   	SCH	NOR		0	115	1	6	3	3	0	0	128
BUS	   	SCH	ONA		0	0	1	0	0	0	0	0	1
BUS	BPH				0	650	0	0	0	0	0	0	650
BUS	BPR				535	392	0	0	0	0	0	0	927
BUS	BPR		NOR		0	1	1	0	0	0	0	0	2
BUS	BPR	PUO			0	1	0	0	0	0	0	0	1
BUS	BUS				18539	10715	158	3	0	0	0	435	29850
BUS	BUS			CHS	0	10	0	0	0	0	0	0	10
BUS	BUS			IND	0	2	0	0	0	0	0	0	2
BUS	BUS			ONA	2	0	0	0	0	0	0	0	2
BUS	BUS		CHS		0	94	12	0	0	0	0	3	109
BUS	BUS		CHS	CHS	121	670	0	0	0	0	0	0	791
BUS	BUS		FDA		20	3	0	0	0	0	0	0	23
BUS	BUS		FDA	FDA	0	4	0	0	0	0	0	0	4
BUS	BUS		IND		90	87	0	0	0	0	0	2	179
BUS	BUS		IND	IND	0	63	0	0	0	0	0	0	63
BUS	BUS		NOR		88	292	3	0	0	0	0	41	424
BUS	BUS		ONA		0	2	0	0	0	0	0	0	2
BUS	BUS		ONA	ONA	749	13	0	0	0	0	0	0	762
BUS	BUS		RDX	RDX	0	1	0	0	0	0	0	0	1
BUS	SCH				0	1	0	0	0	0	0	0	1
BUS	SCH	SCH			12064	4804	0	0	0	0	0	59	16927
BUS	SCH	SCH		CHS	0	3	0	0	0	0	0	0	3
BUS	SCH	SCH		SCH	0	1	0	0	0	0	0	0	1
BUS	SCH	SCH	CHS	CHS	95	57	0	0	0	0	0	0	152
BUS	SCH	SCH	IND		107	63	0	0	0	0	0	1	171
BUS	SCH	SCH	IND	IND	0	13	0	0	0	0	0	0	13
BUS	SCH	SCH	NOR		16	183	0	0	0	0	0	1	200
BUS	SCH	SCH	ONA	ONA	1	0	0	0	0	0	0	0	1
TRAILER	   				0	470036	15484	2369	123436	30853	48	0	642226
TRAILER	   		CCA		0	3	0	0	0	0	0	0	3
TRAILER	   		CDA		0	7	0	0	1	0	0	0	8
TRAILER	   		CHS		0	26	1	1	0	3	0	0	31
TRAILER	   		FDA		0	374	1	3	54	35	0	0	467
TRAILER	   		IND		0	33	0	0	0	1	0	0	34
TRAILER	   		NOR		0	46599	367	409	6206	5358	2	0	58941
TRAILER	   		ONA		0	721	189	21	6	180	0	0	1117
TRAILER	   		STJ		0	12	0	0	0	0	0	0	12
TRAILER	   		XTR		0	8	0	0	1	0	0	0	9
TRAILER	TRL				2932197	4326	56	12	3	41	0	0	2936635
TRAILER	TRL			B3K	43	0	0	0	0	0	0	0	43
TRAILER	TRL			CCA	5	0	0	0	0	0	0	0	5
TRAILER	TRL			CDA	2	0	0	0	0	0	0	0	2
TRAILER	TRL			FDA	2	0	0	0	0	0	0	0	2
TRAILER	TRL			IND	1	0	0	0	0	0	0	0	1
TRAILER	TRL			NOR	2	0	0	0	0	0	0	0	2
TRAILER	TRL			NPU	4	1	0	0	0	0	0	0	5
TRAILER	TRL			ONA	103	0	0	0	0	0	0	0	103
TRAILER	TRL			PUO	3	1	0	0	0	0	0	0	4
TRAILER	TRL			XTR	5	0	0	0	0	0	0	0	5
TRAILER	TRL		ARM		1	0	0	0	0	0	0	0	1
TRAILER	TRL		CCA		18	0	0	0	0	0	0	0	18
TRAILER	TRL		CCA	CCA	12	0	0	0	0	0	0	0	12
TRAILER	TRL		CCA	CDA	1	0	0	0	0	0	0	0	1
TRAILER	TRL		CDA		10	0	0	0	0	0	0	0	10
TRAILER	TRL		CDA	CDA	37	0	0	0	0	0	0	0	37
TRAILER	TRL		CDA	XTR	1	0	0	0	0	0	0	0	1
TRAILER	TRL		CHS		200	0	0	0	0	0	0	0	200
TRAILER	TRL		FDA		922	4	0	0	0	0	0	0	926
TRAILER	TRL		FDA	FDA	135	0	0	0	0	0	0	0	135
TRAILER	TRL		IND		691	0	0	0	0	0	0	0	691
TRAILER	TRL		IND	FDA	1	0	0	0	0	0	0	0	1
TRAILER	TRL		IND	IND	202	0	0	0	0	0	0	0	202
TRAILER	TRL		NOR		488490	718	5	0	1	9	0	0	489223
TRAILER	TRL		NOR	B3K	2	0	0	0	0	0	0	0	2
TRAILER	TRL		NOR	NPU	1	0	0	0	0	0	0	0	1
TRAILER	TRL		NOR	PUO	1	0	0	0	0	0	0	0	1
TRAILER	TRL		ONA		516	0	0	0	0	0	0	0	516
TRAILER	TRL		ONA	FDA	15	0	0	0	0	0	0	0	15
TRAILER	TRL		ONA	ONA	4051	0	0	0	0	0	0	0	4051
TRAILER	TRL		RDX		62	0	0	0	0	0	0	0	62
TRAILER	TRL		STJ		36	0	0	0	0	0	0	0	36
TRAILER	TRL		XTR		3	0	0	0	0	0	0	0	3
TRAILER	TRL		XTR	XTR	18	0	0	0	0	0	0	0	18
SNOW VEHICLE	   				0	125	0	1533	8901	232	6	0	10797
SNOW VEHICLE	   		FDA		0	0	0	1	10	0	0	0	11
SNOW VEHICLE	   		NOR		0	20	0	1826	2366	125	0	0	4337
SNOW VEHICLE	   		ONA		0	0	0	21	10	0	0	0	31
SNOW VEHICLE	   		XTR		0	0	0	0	1	0	0	0	1
SNOW VEHICLE	   	SNR			0	6	3	155	2973	47	0	0	3184
SNOW VEHICLE	   	SNR	FDA		0	0	0	0	16	0	0	0	16
SNOW VEHICLE	   	SNR	NOR		0	2	0	29	64	10	0	0	105
SNOW VEHICLE	   	SNR	ONA		0	0	0	1	2	0	0	0	3
SNOW VEHICLE	SNO				197051	250914	2	4	1	9841	0	0	457813
SNOW VEHICLE	SNO			NOR	287	7569	0	0	0	384	0	0	8240
SNOW VEHICLE	SNO			ONA	10	10	0	0	0	0	0	0	20
SNOW VEHICLE	SNO			SNR	3	0	0	0	0	0	0	0	3
SNOW VEHICLE	SNO		CDA		2	2	0	0	0	0	0	0	4
SNOW VEHICLE	SNO		CHS		6	3	0	0	0	0	0	0	9
SNOW VEHICLE	SNO		FDA		106	83	0	0	0	2	0	0	191
SNOW VEHICLE	SNO		FDA	NOR	0	3	0	0	0	0	0	0	3
SNOW VEHICLE	SNO		IND		42	81	0	0	0	0	0	0	123
SNOW VEHICLE	SNO		NOR		29672	7464	0	0	0	3917	0	0	41053
SNOW VEHICLE	SNO		NOR	NOR	60763	127827	0	0	0	6126	0	0	194716
SNOW VEHICLE	SNO		NOR	SNR	1	0	0	0	0	0	0	0	1
SNOW VEHICLE	SNO		ONA		82	100	0	0	0	19	0	0	201
SNOW VEHICLE	SNO		ONA	ONA	381	463	0	0	0	23	0	0	867
SNOW VEHICLE	SNO		XTR		0	2	0	0	0	0	0	0	2
SNOW VEHICLE	SNO	SNR			164	54806	3	15	0	3746	0	0	58734
SNOW VEHICLE	SNO	SNR		NOR	0	0	0	0	0	6	0	0	6
SNOW VEHICLE	SNO	SNR		SNR	0	14	0	0	0	0	0	0	14
SNOW VEHICLE	SNO	SNR	CHS		0	3	0	0	0	0	0	0	3
SNOW VEHICLE	SNO	SNR	FDA		0	17	0	0	0	9	0	0	26
SNOW VEHICLE	SNO	SNR	IND		0	22	0	0	0	0	0	0	22
SNOW VEHICLE	SNO	SNR	NOR		68	4028	1	0	0	1058	0	0	5155
SNOW VEHICLE	SNO	SNR	NOR	NOR	0	1	0	0	0	17	0	0	18
SNOW VEHICLE	SNO	SNR	NOR	SNR	0	5	0	0	0	0	0	0	5
SNOW VEHICLE	SNO	SNR	ONA		10	66	0	0	0	12	0	0	88
SNOW VEHICLE	YMC				1	0	0	0	0	0	0	0	1
OFF ROAD	   				0	95792	4756	113	15410	3219	3	0	119293
OFF ROAD	   		CHS		0	25	1	0	0	0	0	0	26
OFF ROAD	   		FDA		0	57	3	0	25	1	0	0	86
OFF ROAD	   		IND		0	11	0	0	0	0	0	0	11
OFF ROAD	   		NOR		0	16545	169	32	2161	1797	0	0	20704
OFF ROAD	   		ONA		0	82	6	42	1	14	0	0	145
OFF ROAD	OFF				455420	167	0	0	1	0	0	1	455589
OFF ROAD	OFF			FDA	1	0	0	0	0	0	0	0	1
OFF ROAD	OFF			ONA	21	0	0	0	0	0	0	0	21
OFF ROAD	OFF		CDA	CDA	1	0	0	0	0	0	0	0	1
OFF ROAD	OFF		CHS		11	0	0	0	0	0	0	0	11
OFF ROAD	OFF		FDA		212	0	0	0	0	0	0	0	212
OFF ROAD	OFF		FDA	FDA	13	0	0	0	0	0	0	0	13
OFF ROAD	OFF		IND		147	0	0	0	0	0	0	0	147
OFF ROAD	OFF		NOR		163282	18	0	0	0	1	1	1	163303
OFF ROAD	OFF		ONA		3	0	0	0	0	0	0	0	3
OFF ROAD	OFF		ONA	ONA	1310	0	0	0	0	0	0	0	1310
OFF ROAD	OFF		STJ		1	0	0	0	0	0	0	0	1
OFF ROAD	OFF		XTR		1	0	0	0	0	0	0	0	1
OFF ROAD	OFF		XTR	XTR	3	0	0	0	0	0	0	0	3
OFF ROAD	SNO				0	2	0	0	0	0	0	0	2
